prod_id,Review ,Rating,User_id,Sentiment,,,,,,,,
SC11,easy recommed to anyone,4,81,Positive,,,,,,,,
SC11,execellent chair,3,133,Neutral,,,,,,,,
SC11,nice product,4,255,Positive,,,,,,,,
SC11,chair is easy to use,4,40,Positive,,,,,,,,
SC11,awesome product,5,283,Positive,,,,,,,,
SC11,received a damaged product,2,106,Negative,,,,,,,,
SC11,very poor product ,2,216,Negative,,,,,,,,
SC11,Backrest doesn? provide grip properly,3,138,Neutral,,,,,,,,
SR12,Helps me balance while taking shower,3,36,Neutral,,,,,,,,
SR12,Nice Product,4,42,Positive,,,,,,,,
SR12,useful product for old people,5,28,Positive,,,,,,,,
SR12,excellent shower mat,5,79,Positive,,,,,,,,
SR12,disappointed,2,146,Negative,,,,,,,,
SR12,helps from slipping,4,157,Positive,,,,,,,,
SR12,produt doesnt match expectations,2,32,Negative,,,,,,,,
SR12,skin friendly shower mat,5,45,Positive,,,,,,,,
SR12,Good one ,4,55,Positive,,,,,,,,
SR12,works as expected,3,267,Neutral,,,,,,,,
SR12, comfort,4,212,Positive,,,,,,,,
SR12,must buy product,5,166,Positive,,,,,,,,
SR12,good for one month only ,3,91,Neutral,,,,,,,,
SR12,not working.,2,227,Negative,,,,,,,,
SR12,nice quality,4,21,Positive,,,,,,,,
SR12,quality worsens in few uses,3,83,Neutral,,,,,,,,
SR12,was not helpful,2,297,Negative,,,,,,,,
SR12,comfortable to use ,4,259,Positive,,,,,,,,
SR12,quite satisfying,4,253,Positive,,,,,,,,
SR12,not  product to go for,3,259,Neutral,,,,,,,,
SR12,not  upto mark,2,63,Negative,,,,,,,,
SR12,low quality,2,110,Negative,,,,,,,,
SR12,material is not durable,3,48,Neutral,,,,,,,,
SR12,reliable,2,146,Negative,,,,,,,,
SR12,portable ,2,266,Negative,,,,,,,,
SR12,good for pain relief,4,100,Positive,,,,,,,,
SR12,easy to operate,4,261,Positive,,,,,,,,
SR12,excellent product,5,44,Positive,,,,,,,,
SR12,must buy,5,117,Positive,,,,,,,,
SR12,safe and effective,4,184,Positive,,,,,,,,
SR12,good product,4,135,Positive,,,,,,,,
SR12,satisfied,3,70,Neutral,,,,,,,,
SR12,happy with product,4,100,Positive,,,,,,,,
SR12,works great as intended ,4,239,Positive,,,,,,,,
SR12,useful product,4,128,Positive,,,,,,,,
SR12,material is not good,2,58,Negative,,,,,,,,
SR12,excellent,5,234,Positive,,,,,,,,
SR12,doesn? work properly ,2,146,Negative,,,,,,,,
SR12,very helpful,4,220,Positive,,,,,,,,
SR12,good,4,134,Positive,,,,,,,,
SR12,poor,2,266,Negative,,,,,,,,
SR12,loved the product,4,289,Positive,,,,,,,,
SR12,heats quickly ,3,200,Neutral,,,,,,,,
SR12,soothing ,4,11,Positive,,,,,,,,
SR12,waste of money,1,282,Negative,,,,,,,,
SR12,stop buying such product,1,13,Negative,,,,,,,,
SR12,product dissapointed,2,208,Negative,,,,,,,,
SR12,good,4,272,Positive,,,,,,,,
SR12,really useful,4,199,Positive,,,,,,,,
SR12,ok ok,3,106,Neutral,,,,,,,,
SR12,amazing product,4,291,Positive,,,,,,,,
SR12,recommended to others,5,185,Positive,,,,,,,,
SR12,material is perfect,4,148,Positive,,,,,,,,
SR12,nice product ,4,220,Positive,,,,,,,,
SR12,I like it,5,157,Positive,,,,,,,,
SR12,its fine,4,10,Positive,,,,,,,,
SR12,don? buy this,1,105,Negative,,,,,,,,
SR12,excellent ,5,133,Positive,,,,,,,,
SR12,Not recommended,2,282,Negative,,,,,,,,
SR12,nice,4,199,Positive,,,,,,,,
SR12,poor quality product ,2,34,Negative,,,,,,,,
SR12,bad ,1,239,Negative,,,,,,,,
SR12,size is not proper,2,258,Negative,,,,,,,,
SR12,good,4,233,Positive,,,,,,,,
SR12,waste of money,2,220,Negative,,,,,,,,
SR12,easy to use ,4,77,Positive,,,,,,,,
SR12,very nice product,5,254,Positive,,,,,,,,
SR12,unsafe to use,2,118,Negative,,,,,,,,
SR12,very bad product ,1,239,Negative,,,,,,,,
SR12,bad,2,298,Negative,,,,,,,,
SR12,quality can be better,3,51,Neutral,,,,,,,,
SR12,very helpful ,4,279,Positive,,,,,,,,
SR12,not able to stand,2,137,Negative,,,,,,,,
SR12,miserable product,1,178,Negative,,,,,,,,
SR12,value for money,4,32,Positive,,,,,,,,
SR12,user friendly ,4,285,Positive,,,,,,,,
SR12,good for pain relief,5,267,Positive,,,,,,,,
SR12,nice product ,4,102,Positive,,,,,,,,
SR12,Requires maintenance,3,280,Neutral,,,,,,,,
SR12,liked the product ,4,222,Positive,,,,,,,,
SR12,good quality,4,56,Positive,,,,,,,,
SR12,works well,4,294,Positive,,,,,,,,
SR12,worst product,2,30,Negative,,,,,,,,
SR12,loved it,4,124,Positive,,,,,,,,
SR12,a must buy,4,289,Positive,,,,,,,,
SR12,no suction grip,3,207,Neutral,,,,,,,,
SR12,highly dissapointed,1,299,Negative,,,,,,,,
SR12,never buy ,2,208,Negative,,,,,,,,
SR12,working fine,3,238,Neutral,,,,,,,,
SR12,poor quality product ,2,212,Negative,,,,,,,,
SR12,worst quality,1,161,Negative,,,,,,,,
SR12,not heating,3,227,Neutral,,,,,,,,
SR12,waste of money,2,113,Negative,,,,,,,,
SR12,very low quality,1,303,Negative,,,,,,,,
SR12,dangerous,1,273,Negative,,,,,,,,
SR12,useless product ,2,294,Negative,,,,,,,,
SR12,worst product,1,228,Negative,,,,,,,,
SR12,very uncomfortable ,2,117,Negative,,,,,,,,
SR12,low heat,2,21,Negative,,,,,,,,
SR12,recommended to others,4,212,Positive,,,,,,,,
SR12,really helpful,4,223,Positive,,,,,,,,
SR12,too good,4,226,Positive,,,,,,,,
SR12,do not buy,2,281,Negative,,,,,,,,
SR12,no suction grip,2,64,Negative,,,,,,,,
SR12,good ,4,156,Positive,,,,,,,,
SR12,not reliable,2,159,Negative,,,,,,,,
SR12,it is ok,3,289,Neutral,,,,,,,,
SR12,low quality,1,65,Negative,,,,,,,,
SR12,not good product ,2,96,Negative,,,,,,,,
SR12,very useful,4,293,Positive,,,,,,,,
SR12,cheap quality,1,72,Negative,,,,,,,,
SR12,doesn? heat ,2,185,Negative,,,,,,,,
SR12,not good,2,269,Negative,,,,,,,,
SR12,best,5,193,Positive,,,,,,,,
SR12,don? buy,1,222,Negative,,,,,,,,
SR12,too pricey,3,3,Neutral,,,,,,,,
SR12,great product ,5,61,Positive,,,,,,,,
SR12,low warmth,2,133,Negative,,,,,,,,
SR12,not worthy ,2,147,Negative,,,,,,,,
SR12,quality is poor,1,287,Negative,,,,,,,,
SR12,bad product,2,135,Negative,,,,,,,,
SR12,creates burns,2,96,Negative,,,,,,,,
SR12,not working,1,31,Negative,,,,,,,,
SR12,a must for elders safety,4,26,Positive,,,,,,,,
SR12,works well,4,211,Positive,,,,,,,,
SR12,waste of money ,1,45,Negative,,,,,,,,
SR12,worst ,2,158,Negative,,,,,,,,
SR12,cheap quality,2,106,Negative,,,,,,,,
SR12,hopeless product ,1,150,Negative,,,,,,,,
SR12,don? buy this,2,198,Negative,,,,,,,,
SR12,nice,4,131,Positive,,,,,,,,
SR12,difficult to use,2,86,Negative,,,,,,,,
SR12,really nice,4,134,Positive,,,,,,,,
SR12,overall good,4,26,Positive,,,,,,,,
SR12,good,4,103,Positive,,,,,,,,
SR12,not worth buying,2,12,Negative,,,,,,,,
SR12, very low balancing,2,99,Negative,,,,,,,,
SR12,don? buy,2,82,Negative,,,,,,,,
SR12,useful,4,157,Positive,,,,,,,,
SR12,material is elder friendly ,4,84,Positive,,,,,,,,
SR12,mat is too large,3,209,Neutral,,,,,,,,
SR12,not comfortable to wear,2,257,Negative,,,,,,,,
SR12,mat is soft and flexible,4,232,Positive,,,,,,,,
SR12,soft fabric ,4,45,Positive,,,,,,,,
SR12,works perfect,5,113,Positive,,,,,,,,
SR12,works well,4,109,Positive,,,,,,,,
SR12,works like charm,4,212,Positive,,,,,,,,
SR12,easy to use,4,236,Positive,,,,,,,,
SR12,user friendly ,4,149,Positive,,,,,,,,
SR12,reduce pain and works fine,4,35,Positive,,,,,,,,
SR12,not durable,2,203,Negative,,,,,,,,
SR12,bad product,1,200,Negative,,,,,,,,
SR12,good heating,4,187,Positive,,,,,,,,
SR12,balances well,4,18,Positive,,,,,,,,
SR12,very poor quality,1,127,Negative,,,,,,,,
SR12,not recommended to all,2,138,Negative,,,,,,,,
SR12,product below average,2,39,Negative,,,,,,,,
SR12,poor quality product ,2,268,Negative,,,,,,,,
SR12,can be used in any position,4,108,Positive,,,,,,,,
SR12,portable,3,104,Neutral,,,,,,,,
SR12,recommend to others,4,100,Positive,,,,,,,,
SR12,amazing product,5,248,Positive,,,,,,,,
SR12,easy to use,4,182,Positive,,,,,,,,
SR12,very soothing,4,288,Positive,,,,,,,,
SR12,useless product,2,298,Negative,,,,,,,,
SR12,excellent product ,5,170,Positive,,,,,,,,
SR12,working fine,4,152,Positive,,,,,,,,
SR12,nice product ,4,19,Positive,,,,,,,,
SR12, moderate,3,5,Neutral,,,,,,,,
SR12,don? buy,2,142,Negative,,,,,,,,
SR12,durable ,4,271,Positive,,,,,,,,
SR12,worth the money,4,83,Positive,,,,,,,,
SR12,"best is adjustable ,works well",5,52,Positive,,,,,,,,
SR12,good product,4,232,Positive,,,,,,,,
SR12,good ,4,65,Positive,,,,,,,,
SR12,works great,5,110,Positive,,,,,,,,
SR12,quality is good,4,172,Positive,,,,,,,,
SR12,very much satisfied,4,211,Positive,,,,,,,,
SR12,very bad product ,2,166,Negative,,,,,,,,
SR12,unsatisfactory product,1,171,Negative,,,,,,,,
SR12,best priced,5,40,Positive,,,,,,,,
SR12,good product,4,300,Positive,,,,,,,,
SR12,flexible,4,289,Positive,,,,,,,,
SR12,it is nice,4,215,Positive,,,,,,,,
SR12,fits well and works fine,4,113,Positive,,,,,,,,
SR12,working excellently,5,282,Positive,,,,,,,,
SR12,waste of money,1,116,Negative,,,,,,,,
SR12,nice product ,4,198,Positive,,,,,,,,
SR12,very useful ,5,104,Positive,,,,,,,,
SR12,worthy,4,198,Positive,,,,,,,,
SR12,not satisfied,1,134,Negative,,,,,,,,
SR12,go for it,4,206,Positive,,,,,,,,
SR12,best product,5,10,Positive,,,,,,,,
SR12,good ,4,286,Positive,,,,,,,,
SR12,bad product ,2,292,Negative,,,,,,,,
SR12,excellent product ,5,23,Positive,,,,,,,,
SR12,overall good,4,72,Positive,,,,,,,,
SR12,not worth buying,2,150,Negative,,,,,,,,
SR12,not suitable,1,98,Negative,,,,,,,,
SR12,quite satisfied,3,65,Neutral,,,,,,,,
SR12,was not helpful,2,18,Negative,,,,,,,,
SR12,slippery still,1,58,Negative,,,,,,,,
SR12,suction is not enough,2,17,Negative,,,,,,,,
SR12,stopped working after a month,2,289,Negative,,,,,,,,
SR12,good results,4,77,Positive,,,,,,,,
SR12,suction is limited,2,21,Negative,,,,,,,,
SR12,nice product ,4,61,Positive,,,,,,,,
SR12,superb pain killer ,4,252,Positive,,,,,,,,
SR12,metal part was rusted,2,55,Negative,,,,,,,,
SR12,good use,4,107,Positive,,,,,,,,
SR12,be careful it burns ,1,292,Negative,,,,,,,,
SR12,easy to use and operate,4,229,Positive,,,,,,,,
SR12,serves the purpose,4,103,Positive,,,,,,,,
SR12,comfortable to use ,4,249,Positive,,,,,,,,
SR12,worth buying,5,185,Positive,,,,,,,,
SR12,not working,1,255,Negative,,,,,,,,
SR12,its okay okay,3,7,Neutral,,,,,,,,
SR12,very useful ,4,243,Positive,,,,,,,,
SR12,works fine,4,160,Positive,,,,,,,,
SR12,good ,4,210,Positive,,,,,,,,
SR12,easy to fit ,4,84,Positive,,,,,,,,
SR12,good product,4,301,Positive,,,,,,,,
SR12,poor quality product ,1,105,Negative,,,,,,,,
SR12,recommend to others,4,291,Positive,,,,,,,,
SR12,give immediate use,5,158,Positive,,,,,,,,
SR12,easy to use,4,302,Positive,,,,,,,,
SR12,terrible,1,137,Negative,,,,,,,,
SR12,its handy,3,61,Neutral,,,,,,,,
SR12,must buy ,4,33,Positive,,,,,,,,
SR12,really useful,5,300,Positive,,,,,,,,
SR12,portable,4,81,Positive,,,,,,,,
SR12,nice product ,4,80,Positive,,,,,,,,
SR12,comfortable to use ,4,210,Positive,,,,,,,,
SR12,happy to use this product ,5,244,Positive,,,,,,,,
SR12,keeps sturdy,4,188,Positive,,,,,,,,
SR12,good material,4,91,Positive,,,,,,,,
SR12,stopped working after a month,1,196,Negative,,,,,,,,
SR12,works as expected,4,137,Positive,,,,,,,,
SR12,you may buy it ,3,228,Neutral,,,,,,,,
SR12,works well,4,270,Positive,,,,,,,,
SR12,good product,4,261,Positive,,,,,,,,
SR12,Requires maintenance,2,234,Negative,,,,,,,,
SR12,not comfortable,2,35,Negative,,,,,,,,
SR12,doesn? work more longer,2,26,Negative,,,,,,,,
SR12,nice product ,4,284,Positive,,,,,,,,
SR12,not working,1,28,Negative,,,,,,,,
SR12,not working,2,46,Negative,,,,,,,,
SR12,waste of money,1,44,Negative,,,,,,,,
SR12,not strong,2,31,Negative,,,,,,,,
SR12,not suecure,2,119,Negative,,,,,,,,
SR12,bad product ,1,298,Negative,,,,,,,,
SR12,effective pain relief,4,267,Positive,,,,,,,,
SR12,Nice product,5,54,Positive,,,,,,,,
SR12,Quality is not good and having dent,2,258,Negative,,,,,,,,
SR12,It's good product,5,100,Positive,,,,,,,,
SR12,Poor quality and lost money,1,178,Negative,,,,,,,,
SR12,Very good,4,129,Positive,,,,,,,,
SR12,"No more slippery bathrooms, no more fear",4,5,Positive,,,,,,,,
SR12,"Fixed to wall 2 months back . I can't say abt durability. But size convenient, firm and stable. I can say value for money ",5,99,Positive,,,,,,,,
SR12,Could have been of sturdier material.,5,52,Positive,,,,,,,,
SR12,don? buy,1,235,Negative,,,,,,,,
SR12,recommended,4,207,Positive,,,,,,,,
SR12,good,4,56,Positive,,,,,,,,
SR12,"Quality is very poor, material quality not good, Size is not same as shown",1,32,Negative,,,,,,,,
SR12,Received a defective product,2,11,Negative,,,,,,,,
SR12,Good ,3,142,Negative,,,,,,,,
SR12,Nice,5,24,Positive,,,,,,,,
SR12,Not bad ,2,82,Negative,,,,,,,,
SR12,Material quality not good,3,208,Neutral,,,,,,,,
SR12,Very nice product,4,112,Positive,,,,,,,,
SR12,Quality n material is of best quality,5,119,Positive,,,,,,,,
SR12,Quality product received,4,105,Positive,,,,,,,,
SR12,nice product ,5,190,Positive,,,,,,,,
SR12,excellent product ,5,108,Positive,,,,,,,,
SR12,would recommende to anyone,2,81,Negative,,,,,,,,
SR12,easy to install,4,262,Positive,,,,,,,,
SR12,worth the money ,4,31,Positive,,,,,,,,
SR12,does the job perfectly ,4,40,Positive,,,,,,,,
SR12,great grip,4,113,Positive,,,,,,,,
SR12,fits well and works fine,4,28,Positive,,,,,,,,
SR12,very happy ,5,126,Positive,,,,,,,,
SR12,very good,5,193,Positive,,,,,,,,
SR12,serves its purpose,4,56,Positive,,,,,,,,
SR12,great product ,5,261,Positive,,,,,,,,
SR12,life saver,4,299,Positive,,,,,,,,
SR12,excellent,5,300,Positive,,,,,,,,
SR12,easy to grip,4,192,Positive,,,,,,,,
SR12,matched expectations,4,56,Positive,,,,,,,,
SR12,strong and robust,5,211,Positive,,,,,,,,
SR12,should have been longer,3,268,Neutral,,,,,,,,
SR12,robust ,4,115,Positive,,,,,,,,
SR12,overall good,4,234,Positive,,,,,,,,
SR12,not brilliant ,1,268,Negative,,,,,,,,
SR12,good ,4,176,Positive,,,,,,,,
SR12,worth it ,4,143,Positive,,,,,,,,
SR12,great product ,5,216,Positive,,,,,,,,
SR12,good buy,4,249,Positive,,,,,,,,
SR12,not recommended,2,233,Negative,,,,,,,,
SR12,very pleased,4,57,Positive,,,,,,,,
SR12,finishing was good,4,68,Positive,,,,,,,,
SR12,strong,5,43,Positive,,,,,,,,
SR12,grip is strong,4,89,Positive,,,,,,,,
SR12,doesn? provide grip,3,103,Neutral,,,,,,,,
ACS21,not smooth ,3,162,Neutral,,,,,,,,
ACS21,worth the buy,4,269,Positive,,,,,,,,
ACS21,does the job well,4,262,Positive,,,,,,,,
ACS21,well made,4,199,Positive,,,,,,,,
ACS21,sturdy grab rail,3,99,Neutral,,,,,,,,
ACS21,must buy,4,233,Positive,,,,,,,,
ACS21,super easy to fix,4,286,Positive,,,,,,,,
ACS21,perfectly made,5,17,Positive,,,,,,,,
ACS21,helpful,4,132,Positive,,,,,,,,
ACS21,much needed,4,28,Positive,,,,,,,,
ACS21,reliable,4,108,Positive,,,,,,,,
ACS21,safe and secure,4,164,Positive,,,,,,,,
ACS21,easy to fix,4,120,Positive,,,,,,,,
ACS21,good hand rail,4,160,Positive,,,,,,,,
ACS21,smooth finish,4,246,Positive,,,,,,,,
ACS21,sturdy ,3,245,Neutral,,,,,,,,
ACS21,highly recommended,5,163,Positive,,,,,,,,
ACS21,great product ,5,195,Positive,,,,,,,,
ACS21,not great finish,2,77,Negative,,,,,,,,
ACS21,great fix,5,59,Positive,,,,,,,,
ACS21,easy to grip,4,104,Positive,,,,,,,,
ACS21,not satisfied,2,157,Negative,,,,,,,,
ACS21,good balance,4,126,Positive,,,,,,,,
ACS21,happy ,4,94,Positive,,,,,,,,
ACS21,must buy,5,266,Positive,,,,,,,,
ACS21,good,4,273,Positive,,,,,,,,
ACS21,worth the buy,5,192,Positive,,,,,,,,
ACS21,easy to fix,4,49,Positive,,,,,,,,
ACS21,perfect,5,78,Positive,,,,,,,,
ACS21,exactly as described,4,143,Positive,,,,,,,,
ACS21,very good ,5,248,Positive,,,,,,,,
ACS21,solid feel,5,222,Positive,,,,,,,,
ACS21,happy to buy,5,203,Positive,,,,,,,,
ACS21,good ,4,106,Positive,,,,,,,,
ACS21,good value ,4,154,Positive,,,,,,,,
ACS21,excellent ,5,172,Positive,,,,,,,,
ACS21,very pleased,4,8,Positive,,,,,,,,
ACS21,fixed well,4,134,Positive,,,,,,,,
ACS21,strong,4,8,Positive,,,,,,,,
ACS21,very strong rail,5,245,Positive,,,,,,,,
ACS21,strong and well,4,198,Positive,,,,,,,,
ACS21,very strudy ,3,54,Neutral,,,,,,,,
ACS21,great grip,4,226,Positive,,,,,,,,
ACS21,satisfied,4,163,Positive,,,,,,,,
ACS21,safe to grip ,4,140,Positive,,,,,,,,
ACS21,happy ,5,136,Positive,,,,,,,,
ACS21,reliable ,4,221,Positive,,,,,,,,
ACS21,much wanted,4,254,Positive,,,,,,,,
ACS21,too long to fit,3,111,Neutral,,,,,,,,
ACS21,really impressed,5,17,Positive,,,,,,,,
ACS21,great value,5,139,Positive,,,,,,,,
ACS21,great results,5,254,Positive,,,,,,,,
ACS21,really good ,5,117,Positive,,,,,,,,
ACS21,excellent,5,240,Positive,,,,,,,,
ACS21,great support ,4,104,Positive,,,,,,,,
ACS21,good product ,4,87,Positive,,,,,,,,
ACS21,well made,4,142,Positive,,,,,,,,
ACS21,much needed,4,164,Positive,,,,,,,,
ACS21,sufficient length and stremght,4,171,Positive,,,,,,,,
ACS21,helpful,4,144,Positive,,,,,,,,
ACS21,very solid bar,3,153,Neutral,,,,,,,,
ACS21,good ,4,221,Positive,,,,,,,,
ACS21,well made and robust ,5,202,Positive,,,,,,,,
ACS21,feels sturdy,4,176,Positive,,,,,,,,
ACS21,happy with itt ,4,142,Positive,,,,,,,,
ACS21,very good value,4,169,Positive,,,,,,,,
ACS21,great grip,4,198,Positive,,,,,,,,
ACS21,works well,4,133,Positive,,,,,,,,
ACS21,well made,5,17,Positive,,,,,,,,
ACS21,good stability,4,141,Positive,,,,,,,,
ACS21,easy to fix,4,74,Positive,,,,,,,,
ACS21,limited mobility,3,32,Neutral,,,,,,,,
ACS21,easy to use,4,274,Positive,,,,,,,,
ACS21,amazing quality,5,117,Positive,,,,,,,,
ACS21,perfect to use,5,31,Positive,,,,,,,,
ACS21,good value,4,201,Positive,,,,,,,,
ACS21,easy to fit,4,141,Positive,,,,,,,,
ACS21,safe,4,173,Positive,,,,,,,,
ACS21,mobility issues,4,14,Positive,,,,,,,,
ACS21,long and fitted correctly,4,275,Positive,,,,,,,,
ACS21,secure,3,265,Neutral,,,,,,,,
ACS21,much safer,4,276,Positive,,,,,,,,
ACS21,strong ,4,252,Positive,,,,,,,,
ACS21,highly recommnded,5,221,Positive,,,,,,,,
ACS21,good hold,4,39,Positive,,,,,,,,
ACS21,really good buy,4,152,Positive,,,,,,,,
ACS21,good product ,4,157,Positive,,,,,,,,
ACS21,amazing quality,5,277,Positive,,,,,,,,
ACS21,great value for money ,5,213,Positive,,,,,,,,
ACS21,good quality,4,97,Positive,,,,,,,,
ACS21,excellent look,5,210,Positive,,,,,,,,
ACS21,great quality,5,139,Positive,,,,,,,,
ACS21,great product,5,81,Positive,,,,,,,,
ACS21,matched my spefications,4,7,Positive,,,,,,,,
ACS21,safe and secure,4,107,Positive,,,,,,,,
ACS21,well done,4,289,Positive,,,,,,,,
ACS21,perfect grip,5,35,Positive,,,,,,,,
ACS21,Defective product,2,132,Negative,,,,,,,,
ACS21,reliable ,3,33,Neutral,,,,,,,,
ACS21,works fine,4,275,Positive,,,,,,,,
ACS21,excellent ,5,100,Positive,,,,,,,,
ACS21,works fine,4,192,Positive,,,,,,,,
ACS21,cheap quality,2,91,Negative,,,,,,,,
ACS21,not reliable ,1,35,Negative,,,,,,,,
ACS21,consistent ,3,245,Neutral,,,,,,,,
ACS21,easy to use,4,189,Positive,,,,,,,,
ACS21,Excellent product to aid walking,4,55,Positive,,,,,,,,
ACS21,Comfortable grip,3,247,Neutral,,,,,,,,
ACS21,very convenient,4,122,Positive,,,,,,,,
ACS21,not walkable,2,80,Negative,,,,,,,,
ACS21,best quality,5,277,Positive,,,,,,,,
ACS21,bad,1,102,Negative,,,,,,,,
ACS21,couldve been better,3,220,Neutral,,,,,,,,
ACS21,accurate,4,200,Positive,,,,,,,,
ACS21,most precise,4,43,Positive,,,,,,,,
ACS21,easy to assemble,3,123,Neutral,,,,,,,,
ACS21,best product ,5,244,Positive,,,,,,,,
ACS21,affordable ,4,263,Positive,,,,,,,,
ACS21,genuine product ,3,99,Neutral,,,,,,,,
ACS21,quick delivery ,3,183,Neutral,,,,,,,,
ACS21,much needed ,3,16,Neutral,,,,,,,,
ACS21,Sturdy,4,249,Positive,,,,,,,,
ACS21,easy to use,4,54,Positive,,,,,,,,
ACS21,amazing,4,78,Positive,,,,,,,,
ACS21,good experience,4,164,Positive,,,,,,,,
ACS21,budget range,3,73,Neutral,,,,,,,,
ACS21,best product ,5,173,Positive,,,,,,,,
ACS21,totally worth it ,4,185,Positive,,,,,,,,
ACS21,highly recommended,5,54,Positive,,,,,,,,
ACS21,must buy,4,169,Positive,,,,,,,,
ACS21,easy to read,4,43,Positive,,,,,,,,
ACS21,value for money ,3,268,Neutral,,,,,,,,
ACS21,Amazing holding grip,4,79,Positive,,,,,,,,
ACS21,easy to use,4,272,Positive,,,,,,,,
ACS21,inflatd price,2,84,Negative,,,,,,,,
ACS21,worth the money ,3,216,Neutral,,,,,,,,
ACS21,Best one,5,249,Positive,,,,,,,,
ACS21,Very good stick,4,230,Positive,,,,,,,,
ACS21,strong and comfortable good,3,91,Neutral,,,,,,,,
ACS21,good product but it should be better!,1,191,Negative,,,,,,,,
ACS21,it is damaged,1,141,Negative,,,,,,,,
ACS21,"Lightweight , comfortable non slip stick , worth the cost",5,85,Positive,,,,,,,,
ACS21,Material quality not good,2,108,Negative,,,,,,,,
ACS21,Size is not perfect ,1,27,Negative,,,,,,,,
ACS21,good products,3,16,Neutral,,,,,,,,
ACS21,Good product,4,2,Positive,,,,,,,,
ACS21,product is very good and very helpful product,5,165,Positive,,,,,,,,
ACS21,this is manufactured in best quality,4,178,Positive,,,,,,,,
ACS21,Very use full and helpful,4,149,Positive,,,,,,,,
ACS21,I love this product,5,227,Positive,,,,,,,,
ACS21,I like this product,3,107,Neutral,,,,,,,,
ACS21,i am very happy from this product,4,218,Positive,,,,,,,,
ACS21,Osm quality as expected,5,131,Positive,,,,,,,,
ACS21,very helpful product,3,250,Neutral,,,,,,,,
ACS21,This is good item I like it ,3,48,Neutral,,,,,,,,
ACS21,Colour is different.But product is good,3,287,Neutral,,,,,,,,
ACS21,I am highly satisfied with its performance.,5,178,Positive,,,,,,,,
ACS21,cheap product ,1,105,Negative,,,,,,,,
ACS21,could be better quality,2,19,Negative,,,,,,,,
ACS21,waste of money ,2,176,Negative,,,,,,,,
ACS21,expensive,3,139,Neutral,,,,,,,,
ACS21,personally good ,4,126,Positive,,,,,,,,
ACS21,don? buy,2,290,Negative,,,,,,,,
ACS21,disapponted,1,13,Negative,,,,,,,,
ACS21,nice one,4,8,Positive,,,,,,,,
ACS21,idle product ,2,63,Negative,,,,,,,,
ACS21,good product ,4,101,Positive,,,,,,,,
ACS21,light weight,3,246,Neutral,,,,,,,,
ACS21,go for it,4,14,Positive,,,,,,,,
ACS21,helpful,4,200,Positive,,,,,,,,
ACS21,useful,3,140,Neutral,,,,,,,,
ACS21,economical,3,35,Neutral,,,,,,,,
ACS21,its nice,4,168,Positive,,,,,,,,
ACS21,amazing,5,28,Positive,,,,,,,,
ACS21,comfortable,4,91,Positive,,,,,,,,
ACS21,go for it,3,255,Neutral,,,,,,,,
ACS21,its good,4,290,Positive,,,,,,,,
ACS21,strong and sturdy ,3,192,Neutral,,,,,,,,
ACS21,very good ,4,158,Positive,,,,,,,,
ACS21,awesome,5,98,Positive,,,,,,,,
ACS21,structure is amazing,4,4,Positive,,,,,,,,
ACS21,amazing,4,229,Positive,,,,,,,,
ACS21,designed well ,4,122,Positive,,,,,,,,
ACS21,very good ,4,64,Positive,,,,,,,,
ACS21,loved it ,5,99,Positive,,,,,,,,
ACS21,satisfied,3,213,Neutral,,,,,,,,
ACS21,very good ,4,117,Positive,,,,,,,,
ACS21,like it ,3,231,Neutral,,,,,,,,
ACS21,buy it ,3,84,Neutral,,,,,,,,
ACS21,very stable ,2,92,Negative,,,,,,,,
ACS21,happy ,4,245,Positive,,,,,,,,
ACS21,light but sturdy,3,159,Neutral,,,,,,,,
ACS21,nice ,4,173,Positive,,,,,,,,
ACS21,good grip,4,199,Positive,,,,,,,,
ACS21,rubber stoppers are good ,3,209,Neutral,,,,,,,,
ACS21,easy to assemble ,2,11,Negative,,,,,,,,
ACS21,must buy,4,58,Positive,,,,,,,,
ACS21,heavy to lift,3,97,Neutral,,,,,,,,
ACS21,good,4,105,Positive,,,,,,,,
ACS21,user friendly ,4,191,Positive,,,,,,,,
ACS21,amazing ,5,50,Positive,,,,,,,,
ACS21,nice product,5,264,Positive,,,,,,,,
ACS21,good,4,117,Positive,,,,,,,,
ACS21,very nice ,4,81,Positive,,,,,,,,
ACS21,light weight,3,15,Neutral,,,,,,,,
ACS21,easy to assemble,4,35,Positive,,,,,,,,
ACS21,strudiness,2,208,Negative,,,,,,,,
ACS21,easy  to use,4,159,Positive,,,,,,,,
ACS21,needs improvement ,2,9,Negative,,,,,,,,
ACS21,beneficial,4,118,Positive,,,,,,,,
ACS21,very good ,4,233,Positive,,,,,,,,
ACS21,light weighted,3,8,Neutral,,,,,,,,
ACS21,user friendly ,4,112,Positive,,,,,,,,
ACS21,best quality,5,190,Positive,,,,,,,,
ACS21,steady ,2,206,Negative,,,,,,,,
ACS21,sturdy and strong,2,130,Negative,,,,,,,,
ACS21,awesome,5,98,Positive,,,,,,,,
ACS21,amazing product ,5,78,Positive,,,,,,,,
ACS21,perfect ,5,93,Positive,,,,,,,,
ACS21,best quality,5,288,Positive,,,,,,,,
ACS21,not suitable,1,248,Negative,,,,,,,,
ACS21,much needed,3,218,Neutral,,,,,,,,
ACS21,not recommended,2,43,Negative,,,,,,,,
ACS21,good ,4,10,Positive,,,,,,,,
