prod_id,text,Rating,User_id,prodSentiment,timestamp
SC11,loved the overall product,5,43,Positive,1054037671
SC11,relieve pain ,4,120,Positive,1054037502
SC11,nice product,4,289,Positive,1054037141
SC11,cost effective,4,110,Positive,1054037534
SC11,good enough for the price,4,114,Positive,1054037390
SC11,awesome quality,5,59,Positive,1054037095
SC11,easy to use,4,125,Positive,1054037616
SC11,comfortable,5,10,Positive,1054037528
SC11,east to use ,4,183,Positive,1054037303
SC11,flaw is the mesh cover,3,73,Neutral,1054037367
SC11,You may looose balance,2,217,Negative,1054037653
SC11,good product over effective price,4,74,Positive,1054037089
SC11,the product is excellent,5,190,Positive,1054037243
SC11,worth the money,4,247,Positive,1054037324
SC11,best among other chairs,5,177,Positive,1054037364
SC11,good product,5,193,Positive,1054037593
SC11,affordable,4,14,Positive,1054037162
SC11,works perfectly ,4,36,Positive,1054037101
SC11,too heavy to hold,3,17,Positive,1054037401
SC11,working fine,4,13,Positive,1054037384
SC11,great ,5,268,Positive,1054037122
SC11,works for long time,5,18,Positive,1054038111
SC11,handle should have been long,4,58,Positive,1054037644
SC11,steady,4,257,Positive,1054037913
SC11,Satisfied,3,106,Neutral,1054037258
SC11,effective product,4,154,Positive,1054147243
SC11,excellent product,5,231,Positive,1054037273
SC11,it hurts,2,137,Negative,1054037084
SC11,so relieving,4,119,Positive,1054147317
SC11,excellent product,5,157,Positive,1054037241
SC11,not recommended,1,44,Negative,1054037333
SC11,sturdy and good finishing,4,270,Positive,1054147227
SC11,must buy ,5,221,Positive,1054037110
SC11,no return only replacement,3,104,Neutral,1054037279
SC11,worth every penny,5,111,Positive,1054037857
SC11,cant do it by yourself,2,87,Negative,1054037115
SC11,doesn? provide cofort while using,2,142,Negative,1054147287
SC11,difficult to change position,2,270,Negative,1054037494
SC11,easy to use,5,233,Positive,1054037284
SC11,effective product,5,286,Positive,1054037842
SC11,works beyond my expectation,5,132,Positive,1054147297
SC11,Don? buy,2,39,Negative,1054037190
SC11,performs well,4,163,Positive,1054037295
SC11,value for money,4,245,Positive,1054037411
SC11,durability is awesome,4,185,Positive,1054147413
SC11,overall good ,4,23,Positive,1054037720
SC11,worth your penny ,4,29,Positive,1054037077
SC11,worth it ,4,27,Positive,1054037144
SC11,reasonably good ,4,92,Positive,1054037112
SC11,great product for great price,5,62,Positive,1054037184
SC11,best price best quality,5,175,Positive,1054036826
SC11,reasonable product for its price,4,46,Positive,1054036804
SC11,pretty good,4,134,Positive,1054036811
SC11,low quality,1,217,Negative,1054036794
SC11,worst item ,1,296,Negative,1054036780
SC11,works well,4,119,Positive,1054036670
SC11,satisfactory product,3,120,Neutral,1054036616
SC11,highly recommended,5,271,Positive,1054036623
SC11,satisfied with the product ,3,161,Neutral,1054147505
SC11,worth buying ,4,204,Positive,1054147167
SC11,just ok product ,3,120,Neutral,1407618878
SC11,Just Ok,3,22,Neutral,1419795031
SC11,nice product,4,128,Positive,1403459783
SC11,upto expectations,4,172,Positive,1419795052
SC11,looks bulky but not heavy,3,112,Neutral,1419795113
SC11,easy to carry ,4,236,Positive,1376822969
SC11,useful product ,4,181,Positive,1376822924
SC11, good ,4,8,Positive,1376823315
SC11,Amazing,4,220,Positive,1418846918
SC11,not so difficult to use ,2,224,Negative,1376823399
SC11,overall good ,4,201,Positive,1417378080
SC11,worth the money,4,188,Positive,1436989949
SC11,best product ,5,122,Positive,1500701533
SC11,good product,4,252,Positive,1376823342
SC11,very useful product ,4,238,Positive,1407617845
SC11,releif from mild pain,3,171,Neutral,1418063557
SC11,wonderful product,5,173,Positive,1407617838
SC11,satisfying,3,104,Neutral,1376823264
SC11,simple and easy to use ,4,297,Positive,1403461004
SC11,worth buying ,4,67,Positive,1418063303
SC11,everyone can use ,4,242,Positive,1407617852
SC11,worked well,4,231,Positive,1452052129
SC11,nice product,4,244,Positive,1418063134
SC11,instant relief ,3,135,Neutral,1376823478
SC11,More usage damages product,3,85,Neutral,1407618992
SC11,built quality product ,5,211,Positive,1418846818
SC11,ease of use,4,71,Positive,1419795406
SC11,user friendly ,4,39,Positive,1407617864
SC11,very effective,4,189,Positive,1403637454
SC11,powerful beast,4,245,Positive,1419794740
SC11,execellent machine,5,191,Positive,1412967983
SC11,even the lowest mode is powerful,5,6,Positive,1423422395
SC11,overall good product,4,215,Positive,1412968166
SC11,carrying is super easy ,4,32,Positive,1452052029
SC11,loved it ,4,121,Positive,1376823648
SC11,affordable price,4,38,Positive,1500701864
SC11,quality matches the price,5,188,Positive,1418063296
SC11,doesn? work properly ,2,99,Negative,1403459916
SC11,minimum balance,2,294,Negative,1403460820
SC11,its good andd bad ,3,213,Neutral,1417378082
SC11,Hopeless,2,76,Negative,1419795311
SC11,worst product,1,231,Negative,1417378078
SC11,very bad product ,2,154,Negative,1419795364
SC11,horrible experience,1,294,Negative,1428775441
SC11,needs quality and improvement ,3,269,Neutral,1418932215
SC11,super product,5,71,Positive,1436989924
SC11,good for personal use,4,216,Positive,1428775428
SC11,good product ,4,182,Positive,1407617830
SC11,not worth the money,1,246,Negative,1417378089
SC11,absolutely awesome,5,184,Positive,1418063292
SC11,damages muscles,2,19,Negative,1468113524
SC11,really loved it ,4,118,Positive,1403460635
SC11,best,5,106,Positive,1418846999
SC11,easy to handle ,4,276,Positive,1452052059
SC11,enjoy the pleasure,5,57,Positive,1407617833
SC11,chair is bit heavy,3,44,Neutral,1418932074
SC11,totally different from description,2,209,Negative,1418846922
SC11,make your purchase now,4,12,Positive,1376823419
SC11,couldve been better,3,45,Neutral,1419025142
SC11,worst item ever ,1,173,Negative,1418847014
SC11,very mild massage,2,57,Negative,1418847026
SC11,very good product,4,175,Positive,1376823286
SC11,poor quality,2,8,Negative,1418847031
SC11,amazing product,4,283,Positive,1412968210
SC11,product is good ,4,74,Positive,1417378095
SC11,bad quality,1,296,Negative,1418063227
SC11,good,3,240,Neutral,1428775446
SC11,value for money,4,192,Positive,1500701912
SC11,very good product ,4,133,Positive,1376822671
SC11,dissatisfied,1,73,Negative,1403460900
SC11,go for it,5,58,Positive,1441393080
SC11,don? buy this,2,120,Negative,1500701981
SC11,affordable price,5,90,Positive,1412967978
SC11,good perfromance,4,157,Positive,1441826867
SC11,great product,3,83,Neutral,1441826921
SC11,easy recommed to anyone,4,81,Positive,1376823423
SC11,execellent chair,3,133,Neutral,1376822727
SC11,nice product,4,255,Positive,1418847038
SC11,chair is easy to use,4,40,Positive,1441393000
SC11,awesome product,5,283,Positive,1423422347
SC11,received a damaged product,2,106,Negative,1412967877
SC11,very poor product ,2,216,Negative,1376823011
SC11,Backrest doesn? provide grip properly,3,138,Neutral,1412967844
SR12,Helps me balance while taking shower,3,36,Neutral,1468113361
SR12,Nice Product,4,42,Positive,1418063222
SR12,useful product for old people,5,28,Positive,1417378450
SR12,excellent shower mat,5,79,Positive,1427558183
SR12,disappointed,2,146,Negative,1419025163
SR12,helps from slipping,4,157,Positive,1376823724
SR12,produt doesnt match expectations,2,32,Negative,1407617856
SR12,skin friendly shower mat,5,45,Positive,1500701951
SR12,Good one ,4,55,Positive,1376823007
SR12,works as expected,3,267,Neutral,1403460436
SR12, comfort,4,212,Positive,1403460837
SR12,must buy product,5,166,Positive,1441392960
SR12,good for one month only ,3,91,Neutral,1418846927
SR12,not working.,2,227,Negative,1403460424
SR12,nice quality,4,21,Positive,1403460596
SR12,quality worsens in few uses,3,83,Neutral,1403460427
SR12,was not helpful,2,297,Negative,1500701906
SR12,comfortable to use ,4,259,Positive,1441392954
SR12,quite satisfying,4,253,Positive,1376823280
SR12,not  product to go for,3,259,Neutral,1403459790
SR12,not  upto mark,2,63,Negative,1403459797
SR12,low quality,2,110,Negative,1403460842
SR12,material is not durable,3,48,Neutral,1403460828
SR12,reliable,2,146,Negative,1441393015
SR12,portable ,2,266,Negative,1407617678
SR12,good for pain relief,4,100,Positive,1376822996
SR12,easy to operate,4,261,Positive,1419795374
SR12,excellent product,5,44,Positive,1407617774
SR12,must buy,5,117,Positive,1407617682
SR12,safe and effective,4,184,Positive,1419794797
SR12,good product,4,135,Positive,1436989941
SR12,satisfied,3,70,Neutral,1403459815
SR12,happy with product,4,100,Positive,1376823417
SR12,works great as intended ,4,239,Positive,1403460850
SR12,useful product,4,128,Positive,1403459821
SR12,material is not good,2,58,Negative,1403459801
SR12,excellent,5,234,Positive,1403459833
SR12,doesn? work properly ,2,146,Negative,1468113456
SR12,very helpful,4,220,Positive,1441392970
SR12,good,4,134,Positive,1403460977
SR12,poor,2,266,Negative,1403460993
SR12,loved the product,4,289,Positive,1421521749
SR12,heats quickly ,3,200,Neutral,1403460840
SR12,soothing ,4,11,Positive,1418063141
SR12,waste of money,1,282,Negative,1403460891
SR12,stop buying such product,1,13,Negative,1419794718
SR12,product dissapointed,2,208,Negative,1441826878
SR12,good,4,272,Positive,1418932197
SR12,really useful,4,199,Positive,1412967924
SR12,ok ok,3,106,Neutral,1441393840
SR12,amazing product,4,291,Positive,1419025398
SR12,recommended to others,5,185,Positive,1419794704
SR12,material is perfect,4,148,Positive,1376823473
SR12,nice product ,4,220,Positive,1500701884
SR12,I like it,5,157,Positive,1403459884
SR12,its fine,4,10,Positive,1376823727
SR12,don? buy this,1,105,Negative,1418932236
SR12,excellent ,5,133,Positive,1418932147
SR12,Not recommended,2,282,Negative,1403460880
SR12,nice,4,199,Positive,1403460991
SR12,poor quality product ,2,34,Negative,1419025153
SR12,bad ,1,239,Negative,1407617661
SR12,size is not proper,2,258,Negative,1468113409
SR12,good,4,233,Positive,1452052112
SR12,waste of money,2,220,Negative,1468113551
SR12,easy to use ,4,77,Positive,1441826946
SR12,very nice product,5,254,Positive,1403459855
SR12,unsafe to use,2,118,Negative,1412967834
SR12,very bad product ,1,239,Negative,1418932153
SR12,bad,2,298,Negative,1376823441
SR12,quality can be better,3,51,Neutral,1403459874
SR12,very helpful ,4,279,Positive,1407617614
SR12,not able to stand,2,137,Negative,1403460925
SR12,miserable product,1,178,Negative,1418932149
SR12,value for money,4,32,Positive,1376822796
SR12,user friendly ,4,285,Positive,1419025155
SR12,good for pain relief,5,267,Positive,1421521738
SR12,nice product ,4,102,Positive,1500702115
SR12,Requires maintenance,3,280,Neutral,1419794816
SR12,liked the product ,4,222,Positive,1418063571
SR12,good quality,4,56,Positive,1403459840
SR12,works well,4,294,Positive,1376823470
SR12,worst product,2,30,Negative,1419795351
SR12,loved it,4,124,Positive,1421521954
SR12,a must buy,4,289,Positive,1468113479
SR12,no suction grip,3,207,Neutral,1403459862
SR12,highly dissapointed,1,299,Negative,1417378457
SR12,never buy ,2,208,Negative,1412967530
SR12,working fine,3,238,Neutral,1419025150
SR12,poor quality product ,2,212,Negative,1452052088
SR12,worst quality,1,161,Negative,1468113476
SR12,not heating,3,227,Neutral,1403460592
SR12,waste of money,2,113,Negative,1403459807
SR12,very low quality,1,303,Negative,1403459786
SR12,dangerous,1,273,Negative,1419794804
SR12,useless product ,2,294,Negative,1419025402
SR12,worst product,1,228,Negative,1412968057
SR12,very uncomfortable ,2,117,Negative,1407617755
SR12,low heat,2,21,Negative,1418063157
SR12,recommended to others,4,212,Positive,1441826943
SR12,really helpful,4,223,Positive,1418063518
SR12,too good,4,226,Positive,1407617301
SR12,do not buy,2,281,Negative,1441826871
SR12,no suction grip,2,64,Negative,1418063030
SR12,good ,4,156,Positive,1441393027
SR12,not reliable,2,159,Negative,1421521732
SR12,it is ok,3,289,Neutral,1403459871
SR12,low quality,1,65,Negative,1418063547
SR12,not good product ,2,96,Negative,1500701995
SR12,very useful,4,293,Positive,1418063364
SR12,cheap quality,1,72,Negative,1421521760
SR12,doesn? heat ,2,185,Negative,1427558524
SR12,not good,2,269,Negative,1418926520
SR12,best,5,193,Positive,1500701989
SR12,don? buy,1,222,Negative,1468113492
SR12,too pricey,3,3,Neutral,1419025243
SR12,great product ,5,61,Positive,1417378092
SR12,low warmth,2,133,Negative,1413055282
SR12,not worthy ,2,147,Negative,1468113421
SR12,quality is poor,1,287,Negative,1441826836
SR12,bad product,2,135,Negative,1468113413
SR12,creates burns,2,96,Negative,1468113542
SR12,not working,1,31,Negative,1407617697
SR12,a must for elders safety,4,26,Positive,1468113445
SR12,works well,4,211,Positive,1468114330
SR12,waste of money ,1,45,Negative,1376823734
SR12,worst ,2,158,Negative,1418926598
SR12,cheap quality,2,106,Negative,1403460886
SR12,hopeless product ,1,150,Negative,1468113305
SR12,don? buy this,2,198,Negative,1427558491
SR12,nice,4,131,Positive,1418932060
SR12,difficult to use,2,86,Negative,1423422539
SR12,really nice,4,134,Positive,1428775459
SR12,overall good,4,26,Positive,1418063317
SR12,good,4,103,Positive,1419794605
SR12,not worth buying,2,12,Negative,1419794505
SR12, very low balancing,2,99,Negative,1403460908
SR12,don? buy,2,82,Negative,1500701943
SR12,useful,4,157,Positive,1418063254
SR12,material is elder friendly ,4,84,Positive,1417378121
SR12,mat is too large,3,209,Neutral,1376823741
SR12,not comfortable to wear,2,257,Negative,1452051990
SR12,mat is soft and flexible,4,232,Positive,1417378446
SR12,soft fabric ,4,45,Positive,1452052044
SR12,works perfect,5,113,Positive,1418063085
SR12,works well,4,109,Positive,1418846853
SR12,works like charm,4,212,Positive,1403460883
SR12,easy to use,4,236,Positive,1427558171
SR12,user friendly ,4,149,Positive,1403637459
SR12,reduce pain and works fine,4,35,Positive,1403460418
SR12,not durable,2,203,Negative,1468113351
SR12,bad product,1,200,Negative,1427558503
SR12,good heating,4,187,Positive,1412967989
SR12,balances well,4,18,Positive,1427558186
SR12,very poor quality,1,127,Negative,1441826928
SR12,not recommended to all,2,138,Negative,1468113562
SR12,product below average,2,39,Negative,1376823495
SR12,poor quality product ,2,268,Negative,1441393230
SR12,can be used in any position,4,108,Positive,1418063513
SR12,portable,3,104,Neutral,1419025209
SR12,recommend to others,4,100,Positive,1376823737
SR12,amazing product,5,248,Positive,1421521751
SR12,easy to use,4,182,Positive,1412967541
SR12,very soothing,4,288,Positive,1427558545
SR12,useless product,2,298,Negative,1423422271
SR12,excellent product ,5,170,Positive,1500702119
SR12,working fine,4,152,Positive,1468113607
SR12,nice product ,4,19,Positive,1468113389
SR12, moderate,3,5,Neutral,1423422268
SR12,don? buy,2,142,Negative,1412967546
SR12,durable ,4,271,Positive,1419794800
SR12,worth the money,4,83,Positive,1419794430
SR12,"best is adjustable ,works well",5,52,Positive,1468113374
SR12,good product,4,232,Positive,1419794523
SR12,good ,4,65,Positive,1407617748
SR12,works great,5,110,Positive,1500701830
SR12,quality is good,4,172,Positive,1418926516
SR12,very much satisfied,4,211,Positive,1468113535
SR12,very bad product ,2,166,Negative,1419025406
SR12,unsatisfactory product,1,171,Negative,1412967862
SR12,best priced,5,40,Positive,1441826981
SR12,good product,4,300,Positive,1468113532
SR12,flexible,4,289,Positive,1452051960
SR12,it is nice,4,215,Positive,1418847046
SR12,fits well and works fine,4,113,Positive,1419795394
SR12,working excellently,5,282,Positive,1376823744
SR12,waste of money,1,116,Negative,1419794924
SR12,nice product ,4,198,Positive,1468113317
SR12,very useful ,5,104,Positive,1418063012
SR12,worthy,4,198,Positive,1423422284
SR12,not satisfied,1,134,Negative,1419795323
SR12,go for it,4,206,Positive,1441826938
SR12,best product,5,10,Positive,1418847003
SR12,good ,4,286,Positive,1468113385
SR12,bad product ,2,292,Negative,1412968153
SR12,excellent product ,5,23,Positive,1419025376
SR12,overall good,4,72,Positive,1441393020
SR12,not worth buying,2,150,Negative,1419794777
SR12,not suitable,1,98,Negative,1427558538
SR12,quite satisfied,3,65,Neutral,1452052079
SR12,was not helpful,2,18,Negative,1500701875
SR12,slippery still,1,58,Negative,1418926532
SR12,suction is not enough,2,17,Negative,1419025199
SR12,stopped working after a month,2,289,Negative,1419795367
SR12,good results,4,77,Positive,1419794453
SR12,suction is limited,2,21,Negative,1418846850
SR12,nice product ,4,61,Positive,1427558206
SR12,superb pain killer ,4,252,Positive,1418846865
SR12,metal part was rusted,2,55,Negative,1427558240
SR12,good use,4,107,Positive,1421521681
SR12,be careful it burns ,1,292,Negative,1418932202
SR12,easy to use and operate,4,229,Positive,1418063166
SR12,serves the purpose,4,103,Positive,1436989953
SR12,comfortable to use ,4,249,Positive,1468113498
SR12,worth buying,5,185,Positive,1412967987
SR12,not working,1,255,Negative,1441393049
SR12,its okay okay,3,7,Neutral,1418926552
SR12,very useful ,4,243,Positive,1441393053
SR12,works fine,4,160,Positive,1418063440
SR12,good ,4,210,Positive,1468113329
SR12,easy to fit ,4,84,Positive,1419795371
SR12,good product,4,301,Positive,1418063237
SR12,poor quality product ,1,105,Negative,1468113336
SR12,recommend to others,4,291,Positive,1423422327
SR12,give immediate use,5,158,Positive,1468114339
SR12,easy to use,4,302,Positive,1427558499
SR12,terrible,1,137,Negative,1427558669
SR12,its handy,3,61,Neutral,1423422377
SR12,must buy ,4,33,Positive,1419794692
SR12,really useful,5,300,Positive,1468113332
SR12,portable,4,81,Positive,1418062991
SR12,nice product ,4,80,Positive,1419794434
SR12,comfortable to use ,4,210,Positive,1441826957
SR12,happy to use this product ,5,244,Positive,1418063017
SR12,keeps sturdy,4,188,Positive,1418063462
SR12,good material,4,91,Positive,1419795339
SR12,stopped working after a month,1,196,Negative,1500701958
SR12,works as expected,4,137,Positive,1468114333
SR12,you may buy it ,3,228,Neutral,1376823135
SR12,works well,4,270,Positive,1418846981
SR12,good product,4,261,Positive,1441826975
SR12,Requires maintenance,2,234,Negative,1418063469
SR12,not comfortable,2,35,Negative,1427558933
SR12,doesn? work more longer,2,26,Negative,1441393005
SR12,nice product ,4,284,Positive,1376823593
SR12,not working,1,28,Negative,1376823571
SR12,not working,2,46,Negative,1403461682
SR12,waste of money,1,44,Negative,1418932178
SR12,not strong,2,31,Negative,1403460734
SR12,not suecure,2,119,Negative,1403460742
SR12,bad product ,1,298,Negative,1403460687
SR12,effective pain relief,4,267,Positive,1403460758
SR12,Nice product,5,54,Positive,1403461849
SR12,Quality is not good and having dent,2,258,Negative,1403460773
SR12,It's good product,5,100,Positive,1376823555
SR12,Poor quality and lost money,1,178,Negative,1403460755
SR12,Very good,4,129,Positive,1376823528
SR12,"No more slippery bathrooms, no more fear",4,5,Positive,1403460744
SR12,"Fixed to wall 2 months back . I can't say abt durability. But size convenient, firm and stable. I can say value for money ",5,99,Positive,1403460713
SR12,Could have been of sturdier material.,5,52,Positive,1403460501
SR12,don? buy,1,235,Negative,1403460671
SR12,recommended,4,207,Positive,1403460712
SR12,good,4,56,Positive,1403460774
SR12,"Quality is very poor, material quality not good, Size is not same as shown",1,32,Negative,1403460491
SR12,Received a defective product,2,11,Negative,1403461701
SR12,Good ,3,142,Negative,1403461833
SR12,Nice,5,24,Positive,1403460683
SR12,Not bad ,2,82,Negative,1418846905
SR12,Material quality not good,3,208,Neutral,1403460183
SR12,Very nice product,4,112,Positive,1403460178
SR12,Quality n material is of best quality,5,119,Positive,1403460685
SR12,Quality product received,4,105,Positive,1403459964
SR12,nice product ,5,190,Positive,1403460691
SR12,excellent product ,5,108,Positive,1403459951
SR12,would recommende to anyone,2,81,Negative,1418846877
SR12,easy to install,4,262,Positive,1418063180
SR12,worth the money ,4,31,Positive,1403460679
SR12,does the job perfectly ,4,40,Positive,1418063184
SR12,great grip,4,113,Positive,1403460188
SR12,fits well and works fine,4,28,Positive,1500701759
SR12,very happy ,5,126,Positive,1468113609
SR12,very good,5,193,Positive,1403461870
SR12,serves its purpose,4,56,Positive,1403460482
SR12,great product ,5,261,Positive,1423422297
SR12,life saver,4,299,Positive,1403460135
SR12,excellent,5,300,Positive,1403460128
SR12,easy to grip,4,192,Positive,1403460101
SR12,matched expectations,4,56,Positive,1407619805
SR12,strong and robust,5,211,Positive,1403460142
SR12,should have been longer,3,268,Neutral,1468113465
SR12,robust ,4,115,Positive,1407617738
SR12,overall good,4,234,Positive,1412967458
SR12,not brilliant ,1,268,Negative,1403460536
SR12,good ,4,176,Positive,1403460530
SR12,worth it ,4,143,Positive,1403460346
SR12,great product ,5,216,Positive,1439751899
SR12,good buy,4,249,Positive,1403460002
SR12,not recommended,2,233,Negative,1418063411
SR12,very pleased,4,57,Positive,1500701849
SR12,finishing was good,4,68,Positive,1418063384
SR12,strong,5,43,Positive,1412967449
SR12,grip is strong,4,89,Positive,1468113309
SR12,doesn? provide grip,3,103,Neutral,1419794281
ACS21,not smooth ,3,162,Neutral,1452052151
ACS21,worth the buy,4,269,Positive,1441393892
ACS21,does the job well,4,262,Positive,1441393075
ACS21,well made,4,199,Positive,1418063541
ACS21,sturdy grab rail,3,99,Neutral,1423422308
ACS21,must buy,4,233,Positive,1452051997
ACS21,super easy to fix,4,286,Positive,1418063202
ACS21,perfectly made,5,17,Positive,1468113298
ACS21,helpful,4,132,Positive,1419794255
ACS21,much needed,4,28,Positive,1419794206
ACS21,reliable,4,108,Positive,1419794218
ACS21,safe and secure,4,164,Positive,1418063173
ACS21,easy to fix,4,120,Positive,1419793939
ACS21,good hand rail,4,160,Positive,1468113211
ACS21,smooth finish,4,246,Positive,1419794090
ACS21,sturdy ,3,245,Neutral,1419794135
ACS21,highly recommended,5,163,Positive,1436989603
ACS21,great product ,5,195,Positive,1452051525
ACS21,not great finish,2,77,Negative,1441392878
ACS21,great fix,5,59,Positive,1452052163
ACS21,easy to grip,4,104,Positive,1452052140
ACS21,not satisfied,2,157,Negative,1483340695
ACS21,good balance,4,126,Positive,1500701517
ACS21,happy ,4,94,Positive,1500701836
ACS21,must buy,5,266,Positive,1452051910
ACS21,good,4,273,Positive,1436989795
ACS21,worth the buy,5,192,Positive,1436989597
ACS21,easy to fix,4,49,Positive,1436989206
ACS21,perfect,5,78,Positive,1439752061
ACS21,exactly as described,4,143,Positive,1441392913
ACS21,very good ,5,248,Positive,1452051811
ACS21,solid feel,5,222,Positive,1500701506
ACS21,happy to buy,5,203,Positive,1436989145
ACS21,good ,4,106,Positive,1436989124
ACS21,good value ,4,154,Positive,1452051788
ACS21,excellent ,5,172,Positive,1452051829
ACS21,very pleased,4,8,Positive,1500701931
ACS21,fixed well,4,134,Positive,1436989816
ACS21,strong,4,8,Positive,1441394002
ACS21,very strong rail,5,245,Positive,1441394001
ACS21,strong and well,4,198,Positive,1441393919
ACS21,very strudy ,3,54,Neutral,1441393974
ACS21,great grip,4,226,Positive,1452051867
ACS21,satisfied,4,163,Positive,1452051514
ACS21,safe to grip ,4,140,Positive,1452051884
ACS21,happy ,5,136,Positive,1452051802
ACS21,reliable ,4,221,Positive,1452051859
ACS21,much wanted,4,254,Positive,1500701826
ACS21,too long to fit,3,111,Neutral,1468113965
ACS21,really impressed,5,17,Positive,1468113939
ACS21,great value,5,139,Positive,1500701551
ACS21,great results,5,254,Positive,1500702132
ACS21,really good ,5,117,Positive,1483340772
ACS21,excellent,5,240,Positive,1483340756
ACS21,great support ,4,104,Positive,1500701525
ACS21,good product ,4,87,Positive,1500701559
ACS21,well made,4,142,Positive,1500701120
ACS21,much needed,4,164,Positive,1268330607
ACS21,sufficient length and stremght,4,171,Positive,1268726081
ACS21,helpful,4,144,Positive,1268726368
ACS21,very solid bar,3,153,Neutral,1268726193
ACS21,good ,4,221,Positive,1268726309
ACS21,well made and robust ,5,202,Positive,1268726271
ACS21,feels sturdy,4,176,Positive,1268726337
ACS21,happy with itt ,4,142,Positive,1268726053
ACS21,very good value,4,169,Positive,1268726374
ACS21,great grip,4,198,Positive,1268330594
ACS21,works well,4,133,Positive,1268330620
ACS21,well made,5,17,Positive,1268726043
ACS21,good stability,4,141,Positive,1268726061
ACS21,easy to fix,4,74,Positive,1268330584
ACS21,limited mobility,3,32,Neutral,1268330627
ACS21,easy to use,4,274,Positive,1268726085
ACS21,amazing quality,5,117,Positive,1268726093
ACS21,perfect to use,5,31,Positive,1268726211
ACS21,good value,4,201,Positive,1268726071
ACS21,easy to fit,4,141,Positive,1268726047
ACS21,safe,4,173,Positive,1268726113
ACS21,mobility issues,4,14,Positive,1268726778
ACS21,long and fitted correctly,4,275,Positive,1268726106
ACS21,secure,3,265,Neutral,1268727393
ACS21,much safer,4,276,Positive,1268727157
ACS21,strong ,4,252,Positive,1268726837
ACS21,highly recommnded,5,221,Positive,1268726317
ACS21,good hold,4,39,Positive,1268726758
ACS21,really good buy,4,152,Positive,1268727100
ACS21,good product ,4,157,Positive,1268726799
ACS21,amazing quality,5,277,Positive,1268726741
ACS21,great value for money ,5,213,Positive,1268727180
ACS21,good quality,4,97,Positive,1268726490
ACS21,excellent look,5,210,Positive,1268727454
ACS21,great quality,5,139,Positive,1268726967
ACS21,great product,5,81,Positive,1268726600
ACS21,matched my spefications,4,7,Positive,1268727375
ACS21,safe and secure,4,107,Positive,1268727442
ACS21,well done,4,289,Positive,1268726990
ACS21,perfect grip,5,35,Positive,1268726251
ACS21,Defective product,2,132,Negative,1268727353
ACS21,reliable ,3,33,Neutral,1268727056
ACS21,works fine,4,275,Positive,1268727162
ACS21,excellent ,5,100,Positive,1268727177
ACS21,works fine,4,192,Positive,1268727381
ACS21,cheap quality,2,91,Negative,1268727450
ACS21,not reliable ,1,35,Negative,1268726826
ACS21,consistent ,3,245,Neutral,1268726814
ACS21,easy to use,4,189,Positive,1268727068
ACS21,Excellent product to aid walking,4,55,Positive,1268726358
ACS21,Comfortable grip,3,247,Neutral,1268726753
ACS21,very convenient,4,122,Positive,1268727332
ACS21,not walkable,2,80,Negative,1268726926
ACS21,best quality,5,277,Positive,1268727433
ACS21,bad,1,102,Negative,1268726851
ACS21,couldve been better,3,220,Neutral,1268726636
ACS21,accurate,4,200,Positive,1268726782
ACS21,most precise,4,43,Positive,1268726811
ACS21,easy to assemble,3,123,Neutral,1268726287
ACS21,best product ,5,244,Positive,1268726531
ACS21,affordable ,4,263,Positive,1268726785
ACS21,genuine product ,3,99,Neutral,1268726944
ACS21,quick delivery ,3,183,Neutral,1268727113
ACS21,much needed ,3,16,Neutral,1268727389
ACS21,Sturdy,4,249,Positive,1268726866
ACS21,easy to use,4,54,Positive,1268727348
ACS21,amazing,4,78,Positive,1268726703
ACS21,good experience,4,164,Positive,1268727357
ACS21,budget range,3,73,Neutral,1268726686
ACS21,best product ,5,173,Positive,1268726523
ACS21,totally worth it ,4,185,Positive,1268726502
ACS21,highly recommended,5,54,Positive,1268727239
ACS21,must buy,4,169,Positive,1268726235
ACS21,easy to read,4,43,Positive,1268726623
ACS21,value for money ,3,268,Neutral,1268726958
ACS21,Amazing holding grip,4,79,Positive,1268727409
ACS21,easy to use,4,272,Positive,1268726871
ACS21,inflatd price,2,84,Negative,1268726773
ACS21,worth the money ,3,216,Neutral,1268727279
ACS21,Best one,5,249,Positive,1268726935
ACS21,Very good stick,4,230,Positive,1268726734
ACS21,strong and comfortable good,3,91,Neutral,1268727414
ACS21,good product but it should be better!,1,191,Negative,1268726712
ACS21,it is damaged,1,141,Negative,1268726542
ACS21,"Lightweight , comfortable non slip stick , worth the cost",5,85,Positive,1268726520
ACS21,Material quality not good,2,108,Negative,1268726262
ACS21,Size is not perfect ,1,27,Negative,1268727326
ACS21,good products,3,16,Neutral,1268726651
ACS21,Good product,4,2,Positive,1268726807
ACS21,product is very good and very helpful product,5,165,Positive,1268726845
ACS21,this is manufactured in best quality,4,178,Positive,1268727137
ACS21,Very use full and helpful,4,149,Positive,1268727289
ACS21,I love this product,5,227,Positive,1268727474
ACS21,I like this product,3,107,Neutral,1268726606
ACS21,i am very happy from this product,4,218,Positive,1268727308
ACS21,Osm quality as expected,5,131,Positive,1268726559
ACS21,very helpful product,3,250,Neutral,1268726349
ACS21,This is good item I like it ,3,48,Neutral,1268727294
ACS21,Colour is different.But product is good,3,287,Neutral,1268726640
ACS21,I am highly satisfied with its performance.,5,178,Positive,1268726902
ACS21,cheap product ,1,105,Negative,1268727214
